,Province_State,Country_Region,Lat,Long,Date,Confirmed,Recovered,Deaths,geometry
12246,,Liberia,6.4281,-9.4295,3/8/20,0,1282.0,0,POINT (-9.429500000000001 6.4281)
12247,,Liechtenstein,47.14,9.55,3/8/20,1,238.0,0,POINT (9.550000000000001 47.14)
12248,,Lithuania,55.1694,23.8813,3/8/20,1,133.0,0,POINT (23.8813 55.1694)
12249,,Luxembourg,49.8153,6.1296,3/8/20,3,159.0,0,POINT (6.1296 49.8153)
12250,,Madagascar,-18.7669,46.8691,3/8/20,0,307.0,0,POINT (46.8691 -18.7669)
12251,,Malaysia,2.5,112.5,3/8/20,99,436.0,0,POINT (112.5 2.5)
12252,,Maldives,3.2028,73.2207,3/8/20,4,1249.0,0,POINT (73.22069999999999 3.2028)
12253,,Malta,35.9375,14.3754,3/8/20,3,65.0,0,POINT (14.3754 35.9375)
12254,,Mauritania,21.0079,10.9408,3/8/20,0,49134.0,0,POINT (10.9408 21.0079)
12255,,Mauritius,-20.2,57.5,3/8/20,0,995.0,0,POINT (57.5 -20.2)
12256,,Mexico,23.6345,-102.5528,3/8/20,7,71.0,0,POINT (-102.5528 23.6345)
12257,,Moldova,47.4116,28.3699,3/8/20,1,627.0,0,POINT (28.3699 47.4116)
12258,,Monaco,43.7333,7.4167,3/8/20,1,932.0,0,POINT (7.4167 43.7333)
12259,,Mongolia,46.8625,103.8467,3/8/20,0,91.0,0,POINT (103.8467 46.8625)
12260,,Montenegro,42.5,19.3,3/8/20,0,111.0,0,POINT (19.3 42.5)
12261,,Morocco,31.7917,-7.0926,3/8/20,2,10.0,0,POINT (-7.0926 31.7917)
12262,,Namibia,-22.9576,18.4904,3/8/20,0,72.0,0,POINT (18.4904 -22.9576)
12263,,Nepal,28.1667,84.25,3/8/20,1,18.0,0,POINT (84.25 28.1667)
12264,Aruba,Netherlands,12.5186,-70.0358,3/8/20,0,232.0,0,POINT (-70.03579999999999 12.5186)
12265,Curacao,Netherlands,12.1696,-68.99,3/8/20,0,726.0,0,POINT (-68.98999999999999 12.1696)
12266,Sint Maarten,Netherlands,18.0425,-63.0548,3/8/20,0,320.0,0,POINT (-63.0548 18.0425)
12267,,Netherlands,52.1326,5.2913,3/8/20,265,131.0,3,POINT (5.2913 52.1326)
12268,,New Zealand,-40.9006,174.886,3/8/20,5,488.0,0,POINT (174.886 -40.9006)
12269,,Nicaragua,12.8654,-85.2072,3/8/20,0,131.0,0,POINT (-85.2072 12.8654)
12270,,Niger,17.6078,8.0817,3/8/20,0,1.0,0,POINT (8.0817 17.6078)
12271,,Nigeria,9.082,8.6753,3/8/20,1,73.0,0,POINT (8.6753 9.082000000000001)
12272,,North Macedonia,41.6086,21.7453,3/8/20,3,170.0,0,POINT (21.7453 41.6086)
12273,,Norway,60.472,8.4689,3/8/20,176,1195.0,0,POINT (8.4689 60.472)
12274,,Oman,21.0,57.0,3/8/20,16,0.0,0,POINT (57 21)
12275,,Pakistan,30.3753,69.3451,3/8/20,6,0.0,0,POINT (69.3451 30.3753)
12276,,Panama,8.538,-80.7821,3/8/20,0,0.0,0,POINT (-80.7821 8.538)
12277,,Papua New Guinea,-6.315,143.9555,3/8/20,0,0.0,0,POINT (143.9555 -6.315)
12278,,Paraguay,-23.4425,-58.4438,3/8/20,1,0.0,0,POINT (-58.4438 -23.4425)
12279,,Peru,-9.19,-75.0152,3/8/20,6,0.0,0,POINT (-75.01519999999999 -9.19)
12280,,Philippines,13.0,122.0,3/8/20,10,325.0,1,POINT (122 13)
12281,,Poland,51.9194,19.1451,3/8/20,11,0.0,0,POINT (19.1451 51.9194)
12282,,Portugal,39.3999,-8.2245,3/8/20,30,0.0,0,POINT (-8.224500000000001 39.3999)
12283,,Qatar,25.3548,51.1839,3/8/20,15,0.0,0,POINT (51.1839 25.3548)
12284,,Romania,45.9432,24.9668,3/8/20,15,0.0,0,POINT (24.9668 45.9432)
12285,,Russia,60.0,90.0,3/8/20,17,0.0,0,POINT (90 60)
12286,,Rwanda,-1.9403,29.8739,3/8/20,0,1.0,0,POINT (29.8739 -1.9403)
12287,,Saint Lucia,13.9094,-60.9789,3/8/20,0,0.0,0,POINT (-60.9789 13.9094)
12288,,Saint Vincent and the Grenadines,12.9843,-61.2872,3/8/20,0,0.0,0,POINT (-61.2872 12.9843)
12289,,San Marino,43.9424,12.4578,3/8/20,36,0.0,1,POINT (12.4578 43.9424)
12290,,Saudi Arabia,24.0,45.0,3/8/20,11,0.0,0,POINT (45 24)
12291,,Senegal,14.4974,-14.4524,3/8/20,4,27.0,0,POINT (-14.4524 14.4974)
12292,,Serbia,44.0165,21.0059,3/8/20,1,0.0,0,POINT (21.0059 44.0165)
12293,,Seychelles,-4.6796,55.492,3/8/20,0,0.0,0,POINT (55.492 -4.6796)
12294,,Singapore,1.2833,103.8333,3/8/20,150,0.0,0,POINT (103.8333 1.2833)
12295,,Slovakia,48.669,19.699,3/8/20,3,0.0,0,POINT (19.699 48.669)
12296,,Slovenia,46.1512,14.9955,3/8/20,16,0.0,0,POINT (14.9955 46.1512)
12297,,Somalia,5.1521,46.1996,3/8/20,0,0.0,0,POINT (46.1996 5.1521)
12298,,South Africa,-30.5595,22.9375,3/8/20,3,0.0,0,POINT (22.9375 -30.5595)
12299,,Spain,40.0,-4.0,3/8/20,673,1.0,17,POINT (-4 40)
12300,,Sri Lanka,7.0,81.0,3/8/20,1,0.0,0,POINT (81 7)
12301,,Sudan,12.8628,30.2176,3/8/20,0,0.0,0,POINT (30.2176 12.8628)
12302,,Suriname,3.9193,-56.0278,3/8/20,0,0.0,0,POINT (-56.0278 3.9193)
12303,,Sweden,63.0,16.0,3/8/20,203,0.0,0,POINT (16 63)
12304,,Switzerland,46.8182,8.2275,3/8/20,337,0.0,2,POINT (8.227499999999999 46.8182)
12305,,Taiwan*,23.7,121.0,3/8/20,45,0.0,1,POINT (121 23.7)
12306,,Tanzania,-6.369,34.8888,3/8/20,0,0.0,0,POINT (34.8888 -6.369)
12307,,Thailand,15.0,101.0,3/8/20,50,0.0,1,POINT (101 15)
12308,,Togo,8.6195,0.8248,3/8/20,1,0.0,0,POINT (0.8248 8.6195)
12309,,Trinidad and Tobago,10.6918,-61.2225,3/8/20,0,12.0,0,POINT (-61.2225 10.6918)
12310,,Tunisia,34.0,9.0,3/8/20,2,0.0,0,POINT (9 34)
12311,,Turkey,38.9637,35.2433,3/8/20,0,0.0,0,POINT (35.2433 38.9637)
12312,,Uganda,1.0,32.0,3/8/20,0,0.0,0,POINT (32 1)
12313,,Ukraine,48.3794,31.1656,3/8/20,1,25.0,0,POINT (31.1656 48.3794)
12314,,United Arab Emirates,24.0,54.0,3/8/20,45,0.0,0,POINT (54 24)
12315,Bermuda,United Kingdom,32.3078,-64.7505,3/8/20,0,0.0,0,POINT (-64.7505 32.3078)
12316,Cayman Islands,United Kingdom,19.3133,-81.2546,3/8/20,0,0.0,0,POINT (-81.2546 19.3133)
12317,Channel Islands,United Kingdom,49.3723,-2.3644,3/8/20,0,0.0,0,POINT (-2.3644 49.3723)
12318,Gibraltar,United Kingdom,36.1408,-5.3536,3/8/20,1,0.0,0,POINT (-5.3536 36.1408)
12319,Isle of Man,United Kingdom,54.2361,-4.5481,3/8/20,0,0.0,0,POINT (-4.5481 54.2361)
12320,Montserrat,United Kingdom,16.7425,-62.1874,3/8/20,0,0.0,0,POINT (-62.1874 16.7425)
12321,,United Kingdom,55.3781,-3.4360000000000004,3/8/20,273,0.0,3,POINT (-3.436 55.3781)
12322,,Uruguay,-32.5228,-55.7658,3/8/20,0,0.0,0,POINT (-55.7658 -32.5228)
12323,,US,37.0902,-95.7129,3/8/20,518,0.0,21,POINT (-95.7129 37.0902)
12324,,Uzbekistan,41.3775,64.5853,3/8/20,0,0.0,0,POINT (64.5853 41.3775)
12325,,Venezuela,6.4238,-66.5897,3/8/20,0,1.0,0,POINT (-66.58969999999999 6.4238)
12326,,Vietnam,16.0,108.0,3/8/20,30,4.0,0,POINT (108 16)
12327,,Zambia,-15.4167,28.2833,3/8/20,0,2.0,0,POINT (28.2833 -15.4167)
12328,,Zimbabwe,-20.0,30.0,3/8/20,0,2959.0,0,POINT (30 -20)
12329,Diamond Princess,Canada,0.0,0.0,3/8/20,0,15.0,0,POINT (0 0)
12330,,Dominica,15.415,-61.371,3/8/20,0,0.0,0,POINT (-61.371 15.415)
12331,,Grenada,12.1165,-61.678999999999995,3/8/20,0,4.0,0,POINT (-61.67899999999999 12.1165)
12332,,Mozambique,-18.665695,35.529562,3/8/20,0,1045.0,0,POINT (35.529562 -18.665695)
12333,,Syria,34.802075,38.99681500000001,3/8/20,0,0.0,0,POINT (38.99681500000001 34.802075)
12334,,Timor-Leste,-8.874217,125.727539,3/8/20,0,118.0,0,POINT (125.727539 -8.874217)
12335,,Belize,13.1939,-59.5432,3/8/20,0,0.0,0,POINT (-59.5432 13.1939)
12336,Recovered,Canada,0.0,0.0,3/8/20,0,0.0,0,POINT (0 0)
12337,,Laos,19.856270000000002,102.495496,3/8/20,0,0.0,0,POINT (102.495496 19.85627)
12338,,Libya,26.3351,17.228331,3/8/20,0,288.0,0,POINT (17.228331 26.3351)
12339,,West Bank and Gaza,31.9522,35.2332,3/8/20,16,2.0,0,POINT (35.2332 31.9522)
12340,,Guinea-Bissau,11.8037,-15.1804,3/8/20,0,0.0,0,POINT (-15.1804 11.8037)
12341,,Mali,17.570692,-3.996166000000001,3/8/20,0,1.0,0,POINT (-3.996166000000001 17.570692)
12342,,Saint Kitts and Nevis,17.357822,-62.782998,3/8/20,0,1.0,0,POINT (-62.782998 17.357822)
12343,Northwest Territories,Canada,64.8255,-124.8457,3/8/20,0,0.0,0,POINT (-124.8457 64.82550000000001)
12344,Yukon,Canada,64.2823,-135.0,3/8/20,0,0.0,0,POINT (-135 64.28230000000001)
12345,,Kosovo,42.602636,20.902977,3/8/20,0,0.0,0,POINT (20.902977 42.602636)
12346,,Burma,21.9162,95.956,3/8/20,0,0.0,0,POINT (95.956 21.9162)
12347,Anguilla,United Kingdom,18.2206,-63.0686,3/8/20,0,0.0,0,POINT (-63.0686 18.2206)
12348,British Virgin Islands,United Kingdom,18.4207,-64.64,3/8/20,0,0.0,0,POINT (-64.64 18.4207)
12349,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,3/8/20,0,26.0,0,POINT (-71.7979 21.69400000000001)
12350,,MS Zaandam,0.0,0.0,3/8/20,0,0.0,0,POINT (0 0)
12351,,Botswana,-22.3285,24.6849,3/8/20,0,0.0,0,POINT (24.6849 -22.3285)
12352,,Burundi,-3.3731,29.9189,3/8/20,0,0.0,0,POINT (29.9189 -3.3731)
12353,,Sierra Leone,8.460555000000001,-11.779889,3/8/20,0,0.0,0,POINT (-11.779889 8.460555000000001)
12354,"Bonaire, Sint Eustatius and Saba",Netherlands,12.1784,-68.2385,3/8/20,0,0.0,0,POINT (-68.2385 12.1784)
12355,,Malawi,-13.254307999999998,34.301525,3/8/20,0,4.0,0,POINT (34.301525 -13.254308)
12356,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,3/8/20,0,0.0,0,POINT (-59.5236 -51.7963)
12357,Saint Pierre and Miquelon,France,46.8852,-56.3159,3/8/20,0,0.0,0,POINT (-56.3159 46.8852)
12358,,South Sudan,6.8770000000000024,31.307,3/8/20,0,0.0,0,POINT (31.307 6.877000000000002)
12359,,Western Sahara,24.2155,-12.8858,3/8/20,0,0.0,0,POINT (-12.8858 24.2155)
12360,,Sao Tome and Principe,0.18636,6.613081,3/8/20,0,0.0,0,POINT (6.613081 0.18636)
12361,,Afghanistan,33.0,65.0,3/9/20,4,0.0,0,POINT (65 33)
12362,,Albania,41.1533,20.1683,3/9/20,2,0.0,0,POINT (20.1683 41.1533)
12363,,Algeria,28.0339,1.6596,3/9/20,20,1.0,0,POINT (1.6596 28.0339)
12364,,Andorra,42.5063,1.5218,3/9/20,1,0.0,0,POINT (1.5218 42.5063)
12365,,Angola,-11.2027,17.8739,3/9/20,0,0.0,0,POINT (17.8739 -11.2027)
12366,,Antigua and Barbuda,17.0608,-61.7964,3/9/20,0,0.0,0,POINT (-61.7964 17.0608)
12367,,Argentina,-38.4161,-63.6167,3/9/20,12,0.0,1,POINT (-63.6167 -38.4161)
12368,,Armenia,40.0691,45.0382,3/9/20,1,0.0,0,POINT (45.0382 40.0691)
12369,Australian Capital Territory,Australia,-35.4735,149.0124,3/9/20,0,0.0,0,POINT (149.0124 -35.4735)
12370,New South Wales,Australia,-33.8688,151.2093,3/9/20,48,0.0,2,POINT (151.2093 -33.8688)
12371,Northern Territory,Australia,-12.4634,130.8456,3/9/20,0,0.0,0,POINT (130.8456 -12.4634)
12372,Queensland,Australia,-28.0167,153.4,3/9/20,15,0.0,0,POINT (153.4 -28.0167)
12373,South Australia,Australia,-34.9285,138.6007,3/9/20,7,1.0,0,POINT (138.6007 -34.9285)
12374,Tasmania,Australia,-41.4545,145.9707,3/9/20,2,9.0,0,POINT (145.9707 -41.4545)
12375,Victoria,Australia,-37.8136,144.9631,3/9/20,15,2.0,0,POINT (144.9631 -37.8136)
12376,Western Australia,Australia,-31.9505,115.8605,3/9/20,4,0.0,1,POINT (115.8605 -31.9505)
12377,,Austria,47.5162,14.5501,3/9/20,131,0.0,0,POINT (14.5501 47.5162)
12378,,Azerbaijan,40.1431,47.5769,3/9/20,9,0.0,0,POINT (47.5769 40.1431)
12379,,Bahamas,25.0343,-77.3963,3/9/20,0,0.0,0,POINT (-77.3963 25.0343)
12380,,Bahrain,26.0275,50.55,3/9/20,95,2.0,0,POINT (50.55 26.0275)
12381,,Bangladesh,23.685,90.3563,3/9/20,3,0.0,0,POINT (90.3563 23.685)
12382,,Barbados,13.1939,-59.5432,3/9/20,0,0.0,0,POINT (-59.5432 13.1939)
12383,,Belarus,53.7098,27.9534,3/9/20,6,0.0,0,POINT (27.9534 53.7098)
12384,,Belgium,50.8333,4.0,3/9/20,239,6.0,0,POINT (4 50.8333)
12385,,Benin,9.3077,2.3158,3/9/20,0,3.0,0,POINT (2.3158 9.307700000000001)
12386,,Bhutan,27.5142,90.4336,3/9/20,1,0.0,0,POINT (90.4336 27.5142)
12387,,Bolivia,-16.2902,-63.5887,3/9/20,0,0.0,0,POINT (-63.5887 -16.2902)
12388,,Bosnia and Herzegovina,43.9159,17.6791,3/9/20,3,0.0,0,POINT (17.6791 43.9159)
12389,,Brazil,-14.235,-51.9253,3/9/20,25,0.0,0,POINT (-51.9253 -14.235)
12390,,Brunei,4.5353,114.7277,3/9/20,1,0.0,0,POINT (114.7277 4.5353)
12391,,Bulgaria,42.7339,25.4858,3/9/20,4,1.0,0,POINT (25.4858 42.7339)
12392,,Burkina Faso,12.2383,-1.5616,3/9/20,0,1.0,0,POINT (-1.5616 12.2383)
12393,,Cabo Verde,16.5388,-23.0418,3/9/20,0,0.0,0,POINT (-23.0418 16.5388)
12394,,Cambodia,11.55,104.9167,3/9/20,2,0.0,0,POINT (104.9167 11.55)
12395,,Cameroon,3.8480000000000003,11.5021,3/9/20,2,96.0,0,POINT (11.5021 3.848)
12396,Alberta,Canada,53.9333,-116.5765,3/9/20,7,0.0,0,POINT (-116.5765 53.9333)
12397,British Columbia,Canada,49.2827,-123.1207,3/9/20,32,0.0,1,POINT (-123.1207 49.2827)
12398,Grand Princess,Canada,37.6489,-122.6655,3/9/20,0,0.0,0,POINT (-122.6655 37.6489)
12399,Manitoba,Canada,53.7609,-98.8139,3/9/20,0,0.0,0,POINT (-98.8139 53.7609)
12400,New Brunswick,Canada,46.5653,-66.4619,3/9/20,0,183.0,0,POINT (-66.4619 46.5653)
12401,Newfoundland and Labrador,Canada,53.1355,-57.6604,3/9/20,0,1.0,0,POINT (-57.6604 53.1355)
12402,Nova Scotia,Canada,44.681999999999995,-63.7443,3/9/20,0,0.0,0,POINT (-63.7443 44.682)
12403,Ontario,Canada,51.2538,-85.3232,3/9/20,34,0.0,0,POINT (-85.3232 51.2538)
12404,Prince Edward Island,Canada,46.5107,-63.4168,3/9/20,0,1.0,0,POINT (-63.4168 46.5107)
12405,Quebec,Canada,52.9399,-73.5491,3/9/20,4,4.0,0,POINT (-73.5491 52.9399)
12406,Saskatchewan,Canada,52.9399,-106.4509,3/9/20,0,0.0,0,POINT (-106.4509 52.9399)
12407,,Central African Republic,6.6111,20.9394,3/9/20,0,17.0,0,POINT (20.9394 6.6111)
12408,,Chad,15.4542,18.7322,3/9/20,0,0.0,0,POINT (18.7322 15.4542)
12409,,Chile,-35.6751,-71.543,3/9/20,8,34.0,0,POINT (-71.54300000000001 -35.6751)
12410,Anhui,China,31.8257,117.2264,3/9/20,990,0.0,6,POINT (117.2264 31.8257)
12411,Beijing,China,40.1824,116.4142,3/9/20,428,0.0,8,POINT (116.4142 40.1824)
12412,Chongqing,China,30.0572,107.874,3/9/20,576,0.0,6,POINT (107.874 30.0572)
12413,Fujian,China,26.0789,117.9874,3/9/20,296,0.0,1,POINT (117.9874 26.0789)
12414,Gansu,China,37.8099,101.0583,3/9/20,124,0.0,2,POINT (101.0583 37.8099)
12415,Guangdong,China,23.3417,113.4244,3/9/20,1352,0.0,8,POINT (113.4244 23.3417)
12416,Guangxi,China,23.8298,108.7881,3/9/20,252,0.0,2,POINT (108.7881 23.8298)
12417,Guizhou,China,26.8154,106.8748,3/9/20,146,17.0,2,POINT (106.8748 26.8154)
12418,Hainan,China,19.1959,109.7453,3/9/20,168,0.0,6,POINT (109.7453 19.1959)
12419,Hebei,China,39.549,116.1306,3/9/20,318,0.0,6,POINT (116.1306 39.549)
12420,Heilongjiang,China,47.861999999999995,127.7615,3/9/20,481,0.0,13,POINT (127.7615 47.86199999999999)
12421,Henan,China,33.882,113.61399999999999,3/9/20,1272,1.0,22,POINT (113.614 33.882)
12422,Hong Kong,China,22.3,114.2,3/9/20,115,0.0,3,POINT (114.2 22.3)
12423,Hubei,China,30.9756,112.2707,3/9/20,67743,0.0,3008,POINT (112.2707 30.9756)
12424,Hunan,China,27.6104,111.7088,3/9/20,1018,18.0,4,POINT (111.7088 27.6104)
12425,Inner Mongolia,China,44.0935,113.9448,3/9/20,75,0.0,1,POINT (113.9448 44.0935)
12426,Jiangsu,China,32.9711,119.455,3/9/20,631,8.0,0,POINT (119.455 32.9711)
12427,Jiangxi,China,27.614,115.7221,3/9/20,935,0.0,1,POINT (115.7221 27.614)
12428,Jilin,China,43.6661,126.1923,3/9/20,93,0.0,1,POINT (126.1923 43.6661)
12429,Liaoning,China,41.2956,122.6085,3/9/20,125,16.0,1,POINT (122.6085 41.2956)
12430,Macau,China,22.1667,113.55,3/9/20,10,0.0,0,POINT (113.55 22.1667)
12431,Ningxia,China,37.2692,106.1655,3/9/20,75,0.0,0,POINT (106.1655 37.2692)
12432,Qinghai,China,35.7452,95.9956,3/9/20,18,0.0,0,POINT (95.9956 35.7452)
12433,Shaanxi,China,35.1917,108.8701,3/9/20,245,0.0,1,POINT (108.8701 35.1917)
12434,Shandong,China,36.3427,118.1498,3/9/20,758,0.0,6,POINT (118.1498 36.3427)
12435,Shanghai,China,31.201999999999998,121.4491,3/9/20,342,0.0,3,POINT (121.4491 31.202)
12436,Shanxi,China,37.5777,112.2922,3/9/20,133,0.0,0,POINT (112.2922 37.5777)
12437,Sichuan,China,30.6171,102.7103,3/9/20,539,0.0,3,POINT (102.7103 30.6171)
12438,Tianjin,China,39.3054,117.323,3/9/20,136,0.0,3,POINT (117.323 39.3054)
12439,Tibet,China,31.6927,88.0924,3/9/20,1,0.0,0,POINT (88.0924 31.6927)
12440,Xinjiang,China,41.1129,85.2401,3/9/20,76,0.0,3,POINT (85.2401 41.1129)
12441,Yunnan,China,24.974,101.48700000000001,3/9/20,174,0.0,2,POINT (101.487 24.974)
12442,Zhejiang,China,29.1832,120.0934,3/9/20,1215,0.0,1,POINT (120.0934 29.1832)
12443,,Colombia,4.5709,-74.2973,3/9/20,1,0.0,0,POINT (-74.29730000000001 4.5709)
12444,,Congo (Brazzaville),-4.0383,21.7587,3/9/20,0,0.0,0,POINT (21.7587 -4.0383)
12445,,Congo (Kinshasa),-4.0383,21.7587,3/9/20,0,0.0,0,POINT (21.7587 -4.0383)
12446,,Costa Rica,9.7489,-83.7534,3/9/20,9,0.0,0,POINT (-83.7534 9.748900000000001)
12447,,Cote d'Ivoire,7.54,-5.5471,3/9/20,0,0.0,0,POINT (-5.5471 7.54)
12448,,Croatia,45.1,15.2,3/9/20,12,0.0,0,POINT (15.2 45.1)
12449,,Diamond Princess,0.0,0.0,3/9/20,706,0.0,6,POINT (0 0)
12450,,Cuba,22.0,-80.0,3/9/20,0,0.0,0,POINT (-80 22)
12451,,Cyprus,35.1264,33.4299,3/9/20,2,0.0,0,POINT (33.4299 35.1264)
12452,,Czechia,49.8175,15.472999999999999,3/9/20,31,8.0,0,POINT (15.473 49.8175)
12453,Faroe Islands,Denmark,61.8926,-6.9118,3/9/20,2,1.0,0,POINT (-6.9118 61.8926)
12454,Greenland,Denmark,71.7069,-42.6043,3/9/20,0,0.0,0,POINT (-42.6043 71.7069)
12455,,Denmark,56.2639,9.5018,3/9/20,90,0.0,0,POINT (9.501799999999999 56.2639)
12456,,Djibouti,11.8251,42.5903,3/9/20,0,0.0,0,POINT (42.5903 11.8251)
12457,,Dominican Republic,18.7357,-70.1627,3/9/20,5,0.0,0,POINT (-70.1627 18.7357)
12458,,Ecuador,-1.8312,-78.1834,3/9/20,15,0.0,0,POINT (-78.18340000000001 -1.8312)
12459,,Egypt,26.0,30.0,3/9/20,55,4.0,1,POINT (30 26)
12460,,El Salvador,13.7942,-88.8965,3/9/20,0,0.0,0,POINT (-88.8965 13.7942)
12461,,Equatorial Guinea,1.5,10.0,3/9/20,0,8.0,0,POINT (10 1.5)
12462,,Eritrea,15.1794,39.7823,3/9/20,0,2.0,0,POINT (39.7823 15.1794)
12463,,Estonia,58.5953,25.0136,3/9/20,10,0.0,0,POINT (25.0136 58.5953)
12464,,Eswatini,-26.5225,31.4659,3/9/20,0,7.0,0,POINT (31.4659 -26.5225)
12465,,Ethiopia,9.145,40.4897,3/9/20,0,0.0,0,POINT (40.4897 9.145)
12466,,Fiji,-17.7134,178.065,3/9/20,0,4.0,0,POINT (178.065 -17.7134)
12467,,Finland,64.0,26.0,3/9/20,30,3.0,0,POINT (26 64)
12468,French Guiana,France,3.9339,-53.1258,3/9/20,5,0.0,0,POINT (-53.1258 3.9339)
12469,French Polynesia,France,-17.6797,149.4068,3/9/20,0,35.0,0,POINT (149.4068 -17.6797)
12470,Guadeloupe,France,16.25,-61.5833,3/9/20,0,0.0,0,POINT (-61.5833 16.25)
12471,Mayotte,France,-12.8275,45.1662,3/9/20,0,0.0,0,POINT (45.1662 -12.8275)
12472,New Caledonia,France,-20.9043,165.618,3/9/20,0,3.0,0,POINT (165.618 -20.9043)
12473,Reunion,France,-21.1351,55.2471,3/9/20,0,1.0,0,POINT (55.2471 -21.1351)
12474,Saint Barthelemy,France,17.9,-62.8333,3/9/20,1,0.0,0,POINT (-62.8333 17.9)
12475,St Martin,France,18.0708,-63.0501,3/9/20,2,0.0,0,POINT (-63.0501 18.0708)
12476,Martinique,France,14.6415,-61.0242,3/9/20,2,0.0,0,POINT (-61.0242 14.6415)
12477,,France,46.2276,2.2137,3/9/20,1209,0.0,19,POINT (2.2137 46.2276)
12478,,Gabon,-0.8037,11.6094,3/9/20,0,0.0,0,POINT (11.6094 -0.8037)
12479,,Gambia,13.4432,-15.3101,3/9/20,0,0.0,0,POINT (-15.3101 13.4432)
12480,,Georgia,42.3154,43.3569,3/9/20,15,0.0,0,POINT (43.3569 42.3154)
12481,,Germany,51.0,9.0,3/9/20,1176,0.0,2,POINT (9 51)
12482,,Ghana,7.9465,-1.0232,3/9/20,0,0.0,0,POINT (-1.0232 7.9465)
12483,,Greece,39.0742,21.8243,3/9/20,73,0.0,0,POINT (21.8243 39.0742)
12484,,Guatemala,15.7835,-90.2308,3/9/20,0,1.0,0,POINT (-90.2308 15.7835)
12485,,Guinea,9.9456,-9.6966,3/9/20,0,0.0,0,POINT (-9.6966 9.945600000000001)
12486,,Guyana,5.0,-58.75,3/9/20,0,8.0,0,POINT (-58.75 5)
12487,,Haiti,18.9712,-72.2852,3/9/20,0,0.0,0,POINT (-72.2852 18.9712)
12488,,Holy See,41.9029,12.4534,3/9/20,1,0.0,0,POINT (12.4534 41.9029)
12489,,Honduras,15.2,-86.2419,3/9/20,0,0.0,0,POINT (-86.2419 15.2)
12490,,Hungary,47.1625,19.5033,3/9/20,9,984.0,0,POINT (19.5033 47.1625)
12491,,Iceland,64.9631,-19.0208,3/9/20,58,334.0,0,POINT (-19.0208 64.9631)
12492,,India,21.0,78.0,3/9/20,43,564.0,0,POINT (78 21)
12493,,Indonesia,-0.7893,113.9213,3/9/20,19,295.0,0,POINT (113.9213 -0.7893)
12494,,Iran,32.0,53.0,3/9/20,7161,88.0,237,POINT (53 32)
12495,,Iraq,33.0,44.0,3/9/20,60,1289.0,6,POINT (44 33)
12496,,Ireland,53.1424,-7.6921,3/9/20,21,241.0,0,POINT (-7.6921 53.1424)
12497,,Israel,31.0,35.0,3/9/20,61,137.0,0,POINT (35 31)
12498,,Italy,43.0,12.0,3/9/20,9172,160.0,463,POINT (12 43)
12499,,Jamaica,18.1096,-77.2975,3/9/20,0,308.0,0,POINT (-77.2975 18.1096)
12500,,Japan,36.0,138.0,3/9/20,511,441.0,10,POINT (138 36)
12501,,Jordan,31.24,36.51,3/9/20,1,1249.0,0,POINT (36.51 31.24)
12502,,Kazakhstan,48.0196,66.9237,3/9/20,0,67.0,0,POINT (66.9237 48.0196)
12503,,Kenya,-0.0236,37.9062,3/9/20,0,50318.0,0,POINT (37.9062 -0.0236)
12504,,"Korea, South",36.0,128.0,3/9/20,7478,999.0,53,POINT (128 36)
12505,,Kuwait,29.5,47.75,3/9/20,64,71.0,0,POINT (47.75 29.5)
12506,,Kyrgyzstan,41.2044,74.7661,3/9/20,0,629.0,0,POINT (74.76609999999999 41.2044)
12507,,Latvia,56.8796,24.6032,3/9/20,6,934.0,0,POINT (24.6032 56.8796)
12508,,Lebanon,33.8547,35.8623,3/9/20,32,91.0,0,POINT (35.8623 33.8547)
12509,,Liberia,6.4281,-9.4295,3/9/20,0,112.0,0,POINT (-9.429500000000001 6.4281)
12510,,Liechtenstein,47.14,9.55,3/9/20,1,10.0,0,POINT (9.550000000000001 47.14)
12511,,Lithuania,55.1694,23.8813,3/9/20,1,72.0,0,POINT (23.8813 55.1694)
12512,,Luxembourg,49.8153,6.1296,3/9/20,3,18.0,0,POINT (6.1296 49.8153)
12513,,Madagascar,-18.7669,46.8691,3/9/20,0,232.0,0,POINT (46.8691 -18.7669)
12514,,Malaysia,2.5,112.5,3/9/20,117,734.0,0,POINT (112.5 2.5)
12515,,Maldives,3.2028,73.2207,3/9/20,4,321.0,0,POINT (73.22069999999999 3.2028)
12516,,Malta,35.9375,14.3754,3/9/20,3,132.0,0,POINT (14.3754 35.9375)
12517,,Mauritania,21.0079,10.9408,3/9/20,0,498.0,0,POINT (10.9408 21.0079)
12518,,Mauritius,-20.2,57.5,3/9/20,0,132.0,0,POINT (57.5 -20.2)
12519,,Mexico,23.6345,-102.5528,3/9/20,7,1.0,0,POINT (-102.5528 23.6345)
12520,,Moldova,47.4116,28.3699,3/9/20,1,73.0,0,POINT (28.3699 47.4116)
12521,,Monaco,43.7333,7.4167,3/9/20,1,170.0,0,POINT (7.4167 43.7333)
12522,,Mongolia,46.8625,103.8467,3/9/20,0,1197.0,0,POINT (103.8467 46.8625)
12523,,Montenegro,42.5,19.3,3/9/20,0,0.0,0,POINT (19.3 42.5)
